umap_x,umap_y,dominant_episode
8.663031,6.968606,CB
15.824123,1.524122,EDR
9.603901,-3.1951935,PEP
11.1761875,10.702966,EDR
1.692244,7.495179,CB
5.3205423,-1.391692,CB
6.419537,0.9986002,CB
12.425968,-1.8925984,CB
2.222977,13.582931,EDR
4.3936863,4.227992,CB
6.0990796,8.742132,CB
16.486286,4.665368,EDR
-10.567294,-0.7995226,EDR
9.032063,5.834133,CB
0.95624787,6.8821244,CB
8.136707,15.929994,EDR
15.041503,-0.58377373,CB
15.180542,2.4158096,EDR
5.5710707,9.852879,CB
12.778731,7.9164944,EDR
8.686107,-4.0127807,PEP
5.7736697,15.947398,EDR
6.519145,15.258489,EDR
3.750337,12.434946,CB
2.2123532,6.8041024,CB
8.618694,1.0062779,CB
14.453189,9.432474,EDR
3.6813567,9.549457,CB
1.3365977,10.657668,CB
3.0791714,13.392031,EDR
12.387075,9.555904,EDR
2.869998,10.830423,CB
4.693799,13.743696,EDR
10.5655365,12.557921,EDR
8.437093,8.746048,CB
11.725321,12.98953,EDR
7.1184654,10.403822,CB
-10.0395565,-1.2815355,EDR
4.8451858,2.9448695,CB
6.1626706,16.864536,EDR
5.2790895,6.2625184,CB
10.513847,14.420187,EDR
12.109412,14.162515,EDR
1.0486656,14.083149,EDR
8.280019,-3.4264393,PEP
13.510171,9.200176,EDR
7.2303925,-4.380952,PEP
15.591954,7.2555237,EDR
9.5646515,4.0686684,CB
12.391787,2.7015476,EDR
9.513623,7.5266857,CB
16.643303,12.023044,EDR
4.667473,5.5852776,CB
10.220457,8.038444,EDR
4.0448003,10.44819,CB
-10.205622,-0.18966319,EDR
8.87985,-3.5848432,PEP
14.969629,9.230199,EDR
4.165482,3.8389125,CB
8.016644,10.956674,EDR
4.3892426,7.713561,CB
14.453739,2.9179044,EDR
3.125589,11.457023,CB
18.456018,4.873145,EDR
6.887872,15.307041,EDR
1.4866049,11.078686,EDR
16.939974,3.321571,EDR
6.449789,0.3366423,CB
-10.389483,-1.128915,EDR
8.118448,11.895383,EDR
15.356281,11.289951,EDR
8.940243,4.4822917,CB
2.8482199,7.8339057,CB
6.708705,13.212965,EDR
15.518489,12.17575,EDR
8.042002,13.203593,EDR
17.170282,10.802677,EDR
12.174257,10.771518,EDR
10.505143,5.617369,CB
5.339657,15.070808,EDR
11.328559,14.023145,EDR
14.858135,1.5823736,EDR
7.592374,3.2198014,CB
13.061582,13.17638,EDR
10.182509,7.477981,EDR
7.5163627,3.465394,CB
7.9295573,6.7926817,CB
9.068448,8.164507,EDR
10.979599,4.2424607,CB
16.765463,9.493277,EDR
3.4844017,10.808378,CB
14.991102,12.613048,EDR
2.693583,13.183376,EDR
10.055301,15.1977215,EDR
9.460666,-4.218958,PEP
7.0315776,4.506923,CB
7.9706373,10.960962,EDR
4.5722795,13.420497,EDR
8.048243,12.825968,EDR
16.417671,6.734093,EDR
10.530952,13.161785,EDR
11.33412,-0.22889605,CB
13.287159,9.398994,EDR
2.4715698,9.157419,CB
12.278236,1.8293617,EDR
0.09153976,11.15961,EDR
8.838165,-1.4086281,CB
12.544259,2.8833125,EDR
8.781728,4.2709007,CB
12.68691,13.222208,EDR
10.46317,14.291478,EDR
7.3055615,8.648085,CB
13.428423,12.631103,EDR
14.044853,6.7031493,EDR
17.546328,0.89939183,EDR
7.543916,13.584147,EDR
8.90632,12.607873,EDR
8.846557,3.913567,CB
13.158602,4.3128834,EDR
4.324297,11.034354,CB
12.744838,13.93418,EDR
5.440398,8.151355,CB
11.545275,6.6732154,EDR
14.455268,7.6919017,EDR
14.981675,6.3379965,EDR
2.2921038,14.631992,EDR
6.919544,6.895795,CB
7.7099037,12.70948,EDR
8.0240755,-2.9588814,PEP
4.5658917,8.396006,CB
13.649926,5.5018134,EDR
11.484195,11.343017,EDR
11.421641,-2.7891753,CB
14.877113,9.888635,EDR
11.7083235,-0.07534753,CB
12.418735,9.829196,EDR
8.410243,5.1998367,CB
4.4686785,9.947489,CB
8.494936,4.43634,CB
11.143605,9.883511,EDR
6.6451645,5.9753575,CB
15.079271,1.1142457,EDR
8.1627245,4.8652105,CB
10.569268,8.223527,EDR
4.3700457,13.52821,EDR
9.308314,-0.02644037,CB
4.61444,9.215129,CB
8.351974,1.3408841,CB
17.993773,3.7373254,EDR
13.139788,13.365124,EDR
10.029655,-3.9544764,PEP
-10.206792,-0.27808547,EDR
4.348301,8.684379,CB
10.817288,8.274134,EDR
10.103999,8.748472,EDR
6.299365,5.513166,CB
-10.113592,-0.7550911,EDR
8.68063,7.054731,CB
9.694716,13.44846,EDR
13.432399,11.735685,EDR
15.54252,9.936696,EDR
6.975959,2.4686053,CB
11.18505,2.8991003,CB
19.485727,4.641625,EDR
10.103602,14.2122345,EDR
8.832351,10.677709,EDR
9.493199,0.88302857,CB
14.372751,12.616908,EDR
9.501168,8.843878,EDR
5.742177,6.291805,CB
7.7575436,10.062452,CB
2.3289716,6.6841583,CB
8.980996,4.2930756,CB
8.884209,4.8727283,CB
8.665501,1.702216,CB
16.975716,0.95431036,EDR
0.8740122,7.5618625,CB
14.514263,7.778653,EDR
13.411946,5.063606,EDR
9.6898575,7.7234316,EDR
3.8993707,13.889074,EDR
4.9416137,13.789409,EDR
1.5661058,13.229811,EDR
14.481695,11.074236,EDR
14.254962,10.783993,EDR
8.692219,-2.105871,PEP
8.508609,4.120627,CB
5.1924415,9.892456,CB
11.57325,14.76212,EDR
5.5437493,13.967825,EDR
5.6067953,7.355068,CB
21.334436,9.657283,CB
16.436148,7.71975,EDR
6.6123195,7.677554,CB
6.702255,14.154367,EDR
8.013976,14.9913435,EDR
4.7228665,13.241099,EDR
11.165579,3.2734964,CB
13.75962,8.60564,EDR
4.024903,2.6582513,CB
13.912811,2.546676,EDR
7.805694,1.474185,CB
11.472847,10.8301,EDR
14.258903,7.165223,EDR
3.9828403,10.3001585,CB
3.6837585,9.69178,CB
7.6086206,-1.9165949,PEP
17.769188,2.9590116,EDR
4.8568974,8.8382,CB
13.590987,10.10042,EDR
11.475017,15.268597,EDR
11.862789,14.812337,EDR
12.739802,12.517901,EDR
3.7370276,13.215686,EDR
8.479359,13.829488,EDR
11.36959,2.960158,EDR
4.367627,11.764277,CB
18.73863,3.6160073,EDR
9.263273,-1.6683699,CB
15.883311,12.288614,EDR
6.682967,7.2095704,CB
14.129749,11.482233,EDR
9.652669,6.7120867,CB
8.359897,10.206616,EDR
9.153979,0.36569893,CB
11.975829,12.751203,EDR
4.5506,9.689577,CB
-10.834822,-0.52439845,EDR
4.949949,2.733176,CB
3.260563,10.274118,CB
10.625584,13.105489,EDR
12.282026,8.453756,EDR
5.0784063,9.940752,CB
-9.693004,-0.68481,EDR
14.851285,12.842842,EDR
9.205005,10.856019,EDR
14.042373,14.325612,EDR
14.394433,4.787634,EDR
15.892903,2.9638782,EDR
12.683412,7.0815687,EDR
11.974129,14.889651,EDR
2.714147,6.6976485,CB
14.974549,0.950453,EDR
4.887337,9.090096,CB
1.7312595,13.418012,EDR
5.252152,8.28234,CB
13.477941,14.912007,EDR
16.828035,6.466794,EDR
9.901182,7.3851576,CB
5.5269127,10.127508,CB
7.991142,9.065872,CB
7.365141,14.737368,EDR
9.046234,11.57316,EDR
11.825663,13.130232,EDR
5.6510296,12.096073,CB
2.4941547,12.289636,EDR
5.7634625,10.666942,CB
6.191146,2.0864,CB
8.656678,8.187601,CB
16.861832,4.9198976,EDR
9.484731,3.8698764,CB
8.408135,8.474073,CB
12.131388,9.890064,EDR
5.2047925,3.2345011,CB
2.4900832,12.476872,EDR
9.936729,11.560032,EDR
6.8561926,6.011549,CB
3.9252865,6.0533996,CB
4.274508,13.107154,EDR
11.579876,11.634203,EDR
13.689797,4.9669013,EDR
14.557511,-0.9258968,CB
-10.668561,-0.85336995,EDR
11.784607,9.916136,EDR
1.640739,12.407057,EDR
-10.347548,-1.2513025,EDR
10.348897,1.5327567,CB
11.4527445,8.543068,EDR
13.4966955,14.428071,EDR
16.999525,2.099406,EDR
-11.021603,-0.8249133,EDR
13.111681,3.0787802,EDR
-10.008657,-0.57030815,EDR
15.532002,13.65504,EDR
8.373715,10.268273,EDR
17.356297,2.2003646,EDR
8.210263,14.829679,EDR
12.750501,8.633268,EDR
10.335642,12.916157,EDR
5.2810063,10.947863,CB
14.357004,6.6999135,EDR
15.81042,13.316108,EDR
2.5539978,9.387235,CB
7.3343244,15.479712,EDR
11.036676,6.611209,EDR
8.009191,-2.9302852,PEP
5.7910247,0.7919171,CB
15.985269,5.6122956,EDR
8.331796,11.002321,EDR
12.080424,-3.489851,PEP
10.102824,12.756052,EDR
10.311719,6.485481,CB
9.707999,-2.4594908,PEP
11.1192465,4.43818,CB
6.0211644,11.666016,EDR
6.5255265,9.192457,CB
13.528192,11.992117,EDR
10.647353,9.430784,EDR
6.043274,2.6801724,CB
1.3651413,5.6155233,CB
9.04439,5.0786185,CB
13.445773,6.9300203,EDR
5.1310873,1.2677344,CB
14.642935,4.7876053,EDR
9.027073,9.437218,EDR
10.913161,-0.44255587,CB
11.753995,12.608467,EDR
8.8384075,-1.0970232,CB
15.075483,2.665534,EDR
10.751227,14.244764,EDR
3.9423883,14.291928,EDR
14.757708,0.7355394,EDR
5.996603,11.606704,EDR
2.876688,10.371493,CB
7.7442837,2.7929316,CB
5.753626,0.87910175,CB
9.093107,3.0636525,CB
6.5624375,13.934095,EDR
8.028945,6.4824014,CB
7.4806046,8.614908,CB
3.6989532,8.183812,CB
2.7911358,14.515924,EDR
1.4690742,11.114383,EDR
2.8156738,5.4030123,CB
6.3858376,7.9624863,CB
14.784437,4.499181,EDR
5.618441,3.8278437,CB
6.790047,10.023594,CB
8.969989,9.426487,EDR
7.0457377,11.687378,EDR
5.6612124,16.065445,EDR
9.260986,9.047527,EDR
10.625078,9.691731,EDR
11.513763,0.8634155,CB
11.039402,10.694838,EDR
5.736658,7.9096107,CB
10.534834,-1.009171,CB
11.717079,8.5756235,EDR
13.312975,3.20668,EDR
10.856726,-2.4880624,CB
2.7058074,4.3926916,CB
4.5534897,0.28405032,CB
15.08454,9.716234,EDR
10.1939125,12.086649,EDR
6.1113954,15.235819,EDR
11.982879,-0.98128,CB
16.211739,6.1596546,EDR
12.466249,-0.18137759,CB
12.80671,7.588232,EDR
12.306624,10.00885,EDR
3.1062794,4.87113,CB
8.170329,14.982512,EDR
2.6924987,4.6656804,CB
3.99795,11.185573,CB
10.555189,2.6173396,CB
10.268521,8.841663,EDR
13.368454,10.539672,EDR
13.057989,6.938258,EDR
17.539043,3.2157946,EDR
17.745275,3.395097,EDR
18.135382,2.250981,EDR
11.438212,-1.4105623,CB
12.511587,9.453282,EDR
14.805615,1.972549,EDR
14.977633,12.261527,EDR
12.096723,12.636774,EDR
11.055301,-0.90385854,CB
0.72668993,11.959036,EDR
4.360578,9.659745,CB
9.397933,3.1370316,CB
10.969823,3.7933877,CB
3.6427386,3.7833178,CB
16.673716,1.0240532,EDR
4.8574834,11.7287245,CB
5.7232237,8.704299,CB
12.845072,5.9766164,EDR
7.923616,3.5620008,CB
9.06147,13.8635645,EDR
4.751161,13.440163,EDR
8.888458,10.674403,EDR
5.484918,5.9586,CB
5.590989,4.560541,CB
11.722127,2.539692,EDR
13.679993,11.473078,EDR
3.793507,2.0627255,CB
-10.744779,0.019244995,EDR
13.463765,11.033239,EDR
4.80881,6.9712844,CB
4.352522,7.5017715,CB
1.1353755,11.217239,EDR
8.881177,-1.6929638,CB
21.3588,9.4838,CB
18.45755,3.1678627,EDR
2.2873292,8.729121,CB
7.3089356,9.87084,CB
4.0167193,10.986789,CB
9.13661,2.3538666,CB
9.526877,14.406295,EDR
7.0557265,7.2224736,CB
3.5354102,2.2268305,CB
13.750169,2.4491818,EDR
12.43926,3.9122286,EDR
5.39562,3.0065815,CB
2.6476696,10.535418,CB
16.604012,5.886903,EDR
4.8623266,5.178478,CB
4.7422156,-0.020260504,CB
9.893582,6.9203453,CB
13.604434,14.795329,EDR
3.8349943,13.781917,EDR
16.834621,7.650699,EDR
13.892495,14.818212,EDR
8.383435,15.127797,EDR
6.01785,1.0152613,CB
11.211432,-0.73590857,CB
3.6281457,14.599665,EDR
13.32971,14.826782,EDR
9.786156,-3.190044,PEP
6.883059,2.20141,CB
10.636561,9.294168,EDR
19.06734,4.1397142,EDR
7.8511567,1.1737719,CB
7.133327,1.1478097,CB
8.411395,15.254088,EDR
12.552117,8.29962,EDR
10.9413395,5.871024,CB
4.023721,4.42212,CB
8.65642,6.2153893,CB
16.669546,0.97545874,EDR
10.835904,14.421496,EDR
14.321979,10.614835,EDR
17.8784,7.1475697,EDR
8.878855,3.2946436,CB
11.911559,9.7080765,EDR
13.3456955,6.24874,EDR
7.7056217,5.002596,CB
3.1250975,2.082765,CB
4.263804,14.058088,EDR
7.864567,-2.4575295,PEP
10.318043,13.073481,EDR
5.1647463,13.151062,EDR
2.698669,7.1924343,CB
13.112161,7.5074944,EDR
6.4611826,-0.8814753,CB
3.9805925,14.798119,EDR
15.468425,13.377767,EDR
10.492295,7.881033,EDR
3.9754992,11.902419,CB
11.079671,12.218447,EDR
17.107025,6.836848,EDR
14.1973295,11.623504,EDR
7.029802,-1.620019,CB
7.055524,12.989674,EDR
4.296993,11.322851,CB
4.115252,3.4554968,CB
3.9869084,3.636245,CB
7.510632,0.92494094,CB
1.5905151,14.651418,EDR
7.1283035,5.350287,CB
0.7964235,11.856896,EDR
6.967092,11.53578,EDR
9.379448,9.98751,EDR
7.369991,5.9086623,CB
15.101882,9.364706,EDR
6.9897776,16.795948,EDR
12.756067,4.2870064,EDR
14.17991,3.016087,EDR
-9.709866,-1.3452406,EDR
10.827377,-2.6122751,CB
2.2149818,7.3335633,CB
10.772158,6.479679,CB
8.216594,10.928255,EDR
9.04428,3.7900615,CB
16.593065,4.046666,EDR
1.5197607,10.871287,EDR
3.0303018,15.109633,EDR
12.238116,2.6722193,EDR
11.385023,11.215324,EDR
13.977891,1.0649635,EDR
-10.9749155,-1.1091045,EDR
9.094361,1.1756253,CB
10.527925,0.076086335,CB
10.118584,6.94092,EDR
3.6322632,6.9471993,CB
4.674175,16.12314,EDR
13.770778,8.114902,EDR
12.548607,15.524046,EDR
4.1022167,5.46426,CB
8.742983,6.0405555,CB
5.1426277,10.363377,CB
14.240311,9.335799,EDR
16.767336,4.7856383,EDR
4.8195295,11.084374,CB
9.8771105,4.0601187,CB
9.045702,12.468798,EDR
17.650894,5.8046894,EDR
8.939491,15.107327,EDR
11.059047,13.962701,EDR
3.5868917,11.9881935,EDR
14.4901,7.3363123,EDR
9.426788,1.2693096,CB
3.504592,11.530717,CB
16.290567,8.77426,EDR
9.818079,3.7722263,CB
8.642665,3.1953938,CB
11.280464,14.105558,EDR
0.99914247,14.258376,EDR
5.1133037,8.958716,CB
3.8903532,5.3919377,CB
16.84516,11.389085,EDR
4.3402333,9.529169,CB
14.471559,8.096336,EDR
1.8194759,13.822236,EDR
5.7821774,11.890815,CB
18.080898,1.2979909,EDR
5.4455395,0.7455467,CB
7.63878,4.8435063,CB
13.165117,4.3434763,EDR
5.260346,0.27382934,CB
7.815118,3.032772,CB
-10.358113,-0.19892052,EDR
13.467977,13.815702,EDR
14.440484,-0.97488254,CB
15.488445,4.8974247,EDR
7.7513695,11.819008,EDR
5.7785854,-2.012178,CB
7.900222,14.5015745,EDR
18.037481,1.4624743,EDR
4.3336034,9.40041,CB
11.339819,2.3354216,EDR
3.5121832,3.8531413,CB
12.865171,-0.39039072,CB
15.357072,10.268506,EDR
7.2489004,8.87968,CB
19.6238,4.0909233,EDR
-0.08763961,9.78529,EDR
7.4530377,-0.19475304,CB
-10.507875,-0.70484966,EDR
15.244877,14.040595,EDR
15.61942,1.6942476,EDR
7.1631117,5.824974,CB
4.1844316,8.058531,CB
4.506959,7.5584354,CB
11.436939,12.676138,EDR
7.564037,13.640377,EDR
5.0658445,9.695538,CB
0.84323967,13.274352,EDR
6.2840667,12.650964,EDR
6.8010373,3.0530014,CB
12.151495,6.923203,EDR
18.401129,5.7685447,EDR
12.766167,9.469248,EDR
6.415004,-1.276664,CB
6.561869,-0.7333126,CB
7.2110825,-0.28440732,CB
15.790922,5.775505,EDR
13.500109,13.508497,EDR
11.651653,13.005478,EDR
13.922892,13.76982,EDR
1.0360525,12.820788,EDR
10.513146,2.0655608,CB
15.722345,11.411658,EDR
4.5174246,16.065535,EDR
5.297805,3.453926,CB
13.3372345,10.551524,EDR
13.009563,9.551183,EDR
14.694209,-0.2091834,CB
10.967936,7.5956836,EDR
8.744263,-1.2024555,CB
7.0873256,13.75151,EDR
5.8739657,12.404821,EDR
4.5342717,10.300604,CB
13.124752,13.188799,EDR
10.418699,-3.0653322,PEP
18.936031,6.1505466,EDR
15.131708,13.469957,EDR
5.1817255,10.961187,CB
11.387117,6.0994935,CB
4.568612,16.00236,EDR
6.387887,5.1215854,CB
7.9977837,12.697449,EDR
5.434518,5.0956364,CB
6.7942724,5.6508846,CB
8.597089,8.261078,CB
9.612074,7.435379,CB
4.1115766,6.55254,CB
9.030006,14.327125,EDR
6.8930635,6.9906535,CB
4.2077136,7.7027946,CB
13.677077,9.184247,EDR
2.548085,14.350089,EDR
2.8855348,9.17745,CB
15.178645,8.325625,EDR
8.13132,3.3052661,CB
15.231013,9.370676,EDR
12.169943,8.924939,EDR
3.939204,5.4682894,CB
1.7002121,12.978623,EDR
2.066574,14.939346,EDR
3.314469,6.0147724,CB
3.7290034,11.158067,CB
9.592969,7.353425,CB
10.945524,6.349862,CB
3.1312492,8.319897,CB
4.5834427,0.66203505,CB
5.417557,8.425253,CB
11.47669,13.187382,EDR
16.918093,6.3312488,EDR
10.346218,12.7000885,EDR
6.9677076,16.527382,EDR
3.8659203,11.747332,CB
5.6953874,14.659759,EDR
16.332754,11.5660715,EDR
6.015245,-0.8414219,CB
4.953658,8.933862,CB
4.8110166,7.6692605,CB
15.725134,6.7471924,EDR
0.005272571,11.310507,EDR
13.75429,-0.7328657,CB
4.7259874,7.922398,CB
9.366496,4.517704,CB
9.659449,6.349678,CB
11.273109,10.78077,EDR
7.2578397,10.937143,CB
13.473067,7.1501236,EDR
7.7895794,9.382133,CB
1.9663817,14.121275,EDR
9.445704,11.037257,EDR
7.8867507,3.1420417,CB
15.562209,8.688626,EDR
13.767993,11.730189,EDR
4.855312,13.770486,EDR
3.806974,14.316189,EDR
2.9054387,11.854928,EDR
12.483654,-1.6879935,CB
14.868644,13.691944,EDR
16.387243,3.400984,EDR
3.3838851,13.956295,EDR
6.724036,3.9004529,CB
12.307102,11.138823,EDR
-11.190487,-0.7453972,EDR
11.945505,11.6215725,EDR
6.2401814,15.446876,EDR
12.318215,11.633328,EDR
3.81672,9.955035,CB
7.5077906,-0.1972264,CB
14.732242,12.290249,EDR
5.44372,9.793346,CB
3.9999218,9.606877,CB
5.952251,0.33184755,CB
6.645817,7.845898,CB
17.581774,6.151539,EDR
2.9574103,6.864575,CB
9.091359,3.0300572,CB
12.160248,13.899041,EDR
4.8349123,6.2583375,CB
12.164142,6.494573,EDR
9.837949,12.91472,EDR
3.6957777,7.201118,CB
16.951561,9.65161,EDR
7.875621,9.787752,CB
11.654495,6.699853,EDR
10.074483,11.989437,EDR
3.0552318,15.121408,EDR
1.8571631,12.631933,EDR
2.7424667,5.2367673,CB
8.052268,4.7345777,CB
12.632226,0.0016037701,CB
7.120278,14.227387,EDR
16.825577,4.202435,EDR
16.54101,1.3493912,EDR
11.9393635,3.6388664,EDR
10.35405,4.9085226,CB
3.7311327,1.9412725,CB
11.657802,3.425136,EDR
5.9733195,14.122233,EDR
9.2735815,11.739807,EDR
9.337527,-1.9433918,CB
5.9057345,-1.9032348,CB
12.873206,-1.4982965,CB
10.159769,7.511458,EDR
12.009372,0.9161675,EDR
10.536367,4.9574375,CB
5.6428614,12.507726,EDR
4.774194,6.670736,CB
5.3550854,10.7217245,CB
6.041006,2.3165817,CB
7.8977914,10.313727,EDR
3.4385002,10.842685,CB
9.864639,-3.862617,PEP
11.449929,3.1997883,CB
3.6083655,8.598691,CB
11.695945,13.595287,EDR
8.285711,9.226848,CB
12.112831,7.207557,EDR
11.946331,2.5734868,EDR
7.5196724,13.795748,EDR
9.29622,4.5904093,CB
9.315806,-2.6168299,PEP
17.62179,2.3478072,EDR
0.98794764,11.394607,EDR
4.12763,5.4234953,CB
-10.690202,-0.2931839,EDR
7.4052577,9.477838,CB
5.256365,3.7666535,CB
11.880677,0.90232897,EDR
10.891941,9.48292,EDR
9.693038,8.052727,EDR
15.3454275,11.374298,EDR
15.704668,9.9352455,EDR
3.061947,4.7120585,CB
-9.712915,-1.2637916,EDR
9.048652,-0.32272413,CB
14.550417,1.5699055,EDR
4.5799036,4.503725,CB
3.5683932,14.901317,EDR
11.110055,8.452014,EDR
10.298094,4.364329,CB
5.697886,8.527426,CB
10.292465,10.41757,EDR
10.436882,10.27663,EDR
9.090687,13.693282,EDR
15.027888,13.604964,EDR
-9.895317,-1.0435128,EDR
4.7069135,8.167009,CB
11.180257,0.9033007,EDR
11.382699,9.534023,EDR
6.9745946,10.908696,CB
11.482982,13.13207,EDR
7.312261,16.529419,EDR
9.467548,-1.9323069,CB
3.6076794,6.793736,CB
11.9022,6.9974766,EDR
12.882068,6.240529,EDR
9.925874,2.37299,CB
10.00784,12.58302,EDR
17.209679,4.6115613,EDR
7.274718,1.7242279,CB
7.524674,-2.6296115,PEP
3.994783,7.101344,CB
6.944707,10.34595,CB
7.075095,9.990597,CB
3.492962,13.1989975,EDR
6.171445,13.411046,EDR
10.401104,14.42019,EDR
10.547497,11.966036,EDR
7.875027,-3.3551605,PEP
7.278147,10.300417,CB
10.445581,12.864702,EDR
21.200521,9.525169,CB
6.1390944,0.25067306,CB
9.092575,6.8566947,CB
6.853614,11.338167,EDR
4.5749936,15.119259,EDR
6.0954285,5.546917,CB
8.272209,14.495797,EDR
9.058736,9.127034,EDR
13.2198105,2.4052532,EDR
14.604218,8.154719,EDR
12.634798,8.554512,EDR
4.5051713,12.20003,CB
5.217909,10.061795,CB
12.503359,8.54535,EDR
4.8646855,5.5986795,CB
-10.9739685,-0.21853116,EDR
6.5377197,15.055118,EDR
4.7634096,13.050408,EDR
7.514506,13.702207,EDR
3.5041075,10.027806,CB
11.734248,10.417638,EDR
10.017521,12.164225,EDR
6.7082534,4.925519,CB
12.980917,0.071305275,CB
13.037974,2.3382652,EDR
-10.518064,-0.601094,EDR
1.9075087,12.0643835,EDR
17.947979,6.3390923,EDR
9.791389,9.87698,EDR
1.8563696,8.479363,CB
7.4540367,3.2989333,CB
16.753843,3.3424902,EDR
14.535935,12.436955,EDR
8.824455,6.056061,CB
6.90759,2.1914277,CB
4.280551,1.956947,CB
3.564011,14.185659,EDR
6.264264,4.3342223,CB
8.887035,-4.0159993,PEP
13.742877,8.461476,EDR
11.236141,1.7479874,EDR
8.972662,3.4111986,CB
8.577348,-2.6596649,PEP
15.674476,13.331518,EDR
14.6974535,7.910774,EDR
15.394365,7.6606417,EDR
16.180788,1.9570514,EDR
17.047947,2.255462,EDR
11.782387,15.71291,EDR
8.157239,1.3129853,CB
17.68657,6.5630217,EDR
12.29491,11.201249,EDR
8.169727,14.7354145,EDR
5.0303016,9.434054,CB
10.619593,-1.7637851,CB
6.922296,9.132797,CB
1.8855265,10.3414755,CB
4.698935,9.102658,CB
15.434202,9.345935,EDR
12.142532,5.424154,EDR
13.018108,12.91301,EDR
5.4880013,5.274323,CB
11.242101,6.136823,CB
17.763361,7.1960034,EDR
9.983937,5.404145,CB
7.975755,1.7781595,CB
4.056667,7.7240596,CB
1.2217349,6.976339,CB
14.914004,4.140197,EDR
6.371463,4.105475,CB
8.216749,11.970032,EDR
11.38099,2.2478576,EDR
11.091711,2.9021282,EDR
14.122578,4.776103,EDR
6.0935516,16.586634,EDR
21.474792,9.493899,CB
7.5676975,5.7225313,CB
13.72085,10.52387,EDR
10.510309,5.3414545,CB
8.2649555,15.785052,EDR
14.9712105,1.4710132,EDR
18.466875,5.7632785,EDR
9.837902,3.5769536,CB
21.500826,9.546988,CB
12.8443775,-0.10837031,CB
12.085493,11.094686,EDR
16.657347,1.425704,EDR
8.85452,12.216201,EDR
11.335974,-1.0592972,CB
14.190223,4.7192273,EDR
5.2804337,6.8068504,CB
16.680218,1.7165177,EDR
14.784995,12.186648,EDR
-11.122245,-1.4530373,EDR
4.8327975,8.348196,CB
6.3778143,15.914484,EDR
4.364654,8.596087,CB
15.88782,12.9373,EDR
11.87163,5.1469827,EDR
7.9430785,13.423625,EDR
3.953668,14.229374,EDR
7.496091,5.7369356,CB
6.4778943,-1.8120911,CB
9.351228,10.979674,EDR
8.760634,10.604592,EDR
2.4882493,11.126938,CB
15.46111,5.1839924,EDR
4.6864767,5.867459,CB
9.610202,9.738741,EDR
8.814702,1.5855107,CB
4.137592,15.093528,EDR
-10.874762,-0.145941,EDR
4.8212547,9.107819,CB
11.269937,3.0681813,CB
9.78293,-2.3345006,CB
17.646832,7.8383884,EDR
5.96568,5.2232943,CB
9.612845,14.723734,EDR
15.56975,11.626854,EDR
9.757585,3.6753418,CB
15.476497,7.792088,EDR
7.8425484,13.7278385,EDR
-10.007948,-0.551565,EDR
1.9249115,11.49653,EDR
1.2641699,8.793514,CB
4.722384,3.3062432,CB
10.680023,-2.1252148,CB
2.2636862,9.93816,CB
6.8273544,9.786092,CB
10.625528,5.3140388,CB
13.023024,6.74165,EDR
12.587691,7.0728745,EDR
9.098261,-1.0099045,CB
6.263578,3.8803177,CB
15.572368,7.2550154,EDR
6.3813367,2.0577438,CB
14.602444,2.229623,EDR
1.2290906,6.991386,CB
14.733445,12.928192,EDR
11.534817,0.66197246,CB
0.7634871,14.143396,EDR
15.978642,11.176856,EDR
13.613249,-1.040589,CB
7.5964203,-2.7765424,PEP
3.3948643,9.1446295,CB
12.212646,8.706252,EDR
8.155326,2.0114193,CB
7.4830775,7.288508,CB
13.358293,6.545911,EDR
9.137954,4.720572,CB
5.5268474,-1.7557919,CB
-10.056128,-0.8381875,EDR
10.319098,10.441711,EDR
12.075541,10.104135,EDR
7.7275953,16.728512,EDR
7.8000627,16.565952,EDR
8.8745365,-0.8415867,CB
5.6197667,5.4030194,CB
13.414326,13.613472,EDR
16.912086,10.3156395,EDR
7.1451216,12.348941,EDR
10.377251,14.315859,EDR
4.085167,4.8106256,CB
11.599461,2.1320055,EDR
7.316108,15.840874,EDR
8.017137,2.0613117,CB
14.928116,0.8876325,EDR
9.396857,9.157211,CB
7.3188167,16.201172,EDR
4.421993,7.950975,CB
19.141665,4.549061,EDR
11.896577,11.826964,EDR
16.175549,12.42662,EDR
13.407822,3.5995598,EDR
6.4740825,7.6761518,CB
14.526571,6.7958794,EDR
13.74083,6.1688566,EDR
11.1853285,9.644669,EDR
6.886034,9.692963,CB
12.763879,6.8374934,EDR
5.033638,-0.013438534,CB
17.472445,6.79903,EDR
7.828416,14.883082,EDR
17.32646,3.8570418,EDR
15.83859,1.2611743,EDR
4.763308,10.836103,CB
14.449502,7.7663445,EDR
11.619259,7.9104896,EDR
6.769085,14.100461,EDR
10.1094055,2.9646423,CB
3.8973236,14.152814,EDR
16.688477,10.183345,EDR
5.2588177,3.1410704,CB
10.531777,8.984195,EDR
6.903382,16.208292,EDR
6.486898,12.456971,EDR
7.5331135,14.526361,EDR
14.143292,6.144871,EDR
5.2368565,6.0581684,CB
9.441017,15.099438,EDR
12.569435,9.759221,EDR
8.105009,6.451552,CB
8.684014,2.1144657,CB
9.89845,8.000351,EDR
6.214207,3.415166,CB
17.00878,9.840899,EDR
10.662939,6.434577,CB
9.086084,4.7794304,CB
3.0015855,7.6932197,CB
5.768057,13.136328,EDR
10.705189,6.0614643,CB
8.312179,1.9259919,CB
19.358727,4.213562,EDR
